>>>>  Angle          Degree	      DegRel	      Angles	      Length	      LenRel	   LInterval	   LInterRel	   Thickness	    ThickRel	   NodeStack	   ClustSize	    ClustQty	   Triangles	   Connectiv	   HurstPnts	    HurstExp	     Ass.Nmn	    Ass.Stud
      -67	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -66	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -65	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -64	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -63	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -62	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -61	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -60	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -59	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -58	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -57	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -56	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -55	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -54	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -53	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -52	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -51	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -50	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -49	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -48	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -47	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -46	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -45	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0
      -44	   0.0337966	  0.00653165	    -44.5092	     0.68972	    0.146129	     1.01775	    0.103738	   0.0171983	  0.000677511	  0.00029997	  0.000101797	         166	           0	           0	     1.23286	    0.704632	     59.3695	  -0.0180723	        0	        0	        0	        0	        0	        0	        0
      -43	   0.0659934	   0.0127541	    -44.0035	    0.661498	     0.14015	     1.02424	    0.104399	   0.0337966	  0.00133139	  0.00079992	  0.000102474	         322	           0	           0	     1.29694	    0.661044	     44.2997	  -0.0248447	        0	        0	        0	        0	        0	        0	        0
      -42	     0.10199	   0.0197109	    -43.4894	    0.663448	    0.140563	     1.04314	    0.106325	   0.0531947	  0.00209556	  0.00219978	  0.000104293	         488	  0.00029997	  0.00029997	     1.32009	    0.621425	     21.7572	   0.0723056	        0	        0	        0	        0	        0	        0	        0
      -41	    0.139586	   0.0269769	    -42.9517	    0.664628	    0.140813	     1.04728	    0.106747	   0.0730927	  0.00287942	  0.00329967	  0.000105125	         662	  0.00059994	  0.00059994	     1.33049	    0.586384	     19.7339	   0.0959525	        0	        0	        0	        0	        0	        0	        0
      -40	    0.172783	   0.0333926	    -42.4782	    0.669311	    0.141805	     1.06366	    0.108417	   0.0918908	  0.00361996	  0.00549945	  0.000106946	         805	  0.00089991	  0.00089991	     1.34462	    0.581244	     15.4041	   0.0652667	        0	        0	        0	        0	        0	        0	        0
      -39	    0.212779	   0.0411224	    -41.9166	    0.674843	    0.142977	     1.09023	    0.111125	    0.115988	  0.00456926	  0.00959904	  0.00010938	         969	  0.00119988	  0.00119988	     1.36852	    0.591332	     9.94265	   0.0293017	        0	        0	        0	        0	        0	        0	        0
      -38	    0.242776	   0.0469197	    -41.4963	    0.672937	    0.142574	     1.09473	    0.111584	    0.132887	  0.00523495	   0.0114989	  0.000110227	        1094	  0.00239976	  0.00231644	     1.37719	    0.591462	     9.66833	   0.0948226	        0	        0	        0	        0	        0	        0	        0
      -37	    0.276572	   0.0534513	    -41.0111	    0.674323	    0.142867	     1.10412	    0.112541	    0.152685	  0.00601488	   0.0143986	  0.000111624	        1229	  0.00329967	  0.00314969	     1.35798	    0.556024	     8.67924	   0.0846579	        0	        0	        0	        0	        0	        0	        0
      -36	     0.30477	   0.0589008	    -40.5932	    0.677308	      0.1435	     1.11352	    0.113499	    0.169683	  0.00668451	   0.0172983	  0.000113342	        1333	  0.00389961	  0.00374963	     1.33725	    0.524827	     8.12966	   0.0587252	        0	        0	        0	        0	        0	        0	        0
      -35	    0.338166	   0.0653552	    -40.0944	    0.682821	    0.144668	     1.12241	    0.114406	    0.189781	  0.00747626	   0.0206979	  0.000115098	        1456	  0.00449955	  0.00434957	     1.34498	    0.533508	      7.8729	   0.0542506	        0	        0	        0	        0	        0	        0	        0
      -34	    0.368963	   0.0713071	    -39.6282	    0.688257	    0.145819	      1.1355	     0.11574	    0.209479	  0.00825224	   0.0249975	  0.000116965	        1561	  0.00569943	  0.00541613	     1.34573	    0.535149	     7.33867	   0.0545611	        0	        0	        0	        0	        0	        0	        0
      -33	     0.40256	   0.0778001	    -39.1179	    0.688208	    0.145809	     1.14605	    0.116815	    0.230677	  0.00908731	   0.0293971	  0.000118626	        1674	  0.00809919	  0.00761591	     1.34573	    0.530926	     6.94239	   0.0703992	        0	        0	        0	        0	        0	        0	        0
      -32	    0.434357	   0.0839453	    -38.6345	    0.689693	    0.146124	     1.15608	    0.117837	    0.251075	  0.00989087	   0.0338966	  0.00012027	        1775	   0.0110989	    0.010149	     1.33432	    0.520869	     6.62655	    0.108567	        0	        0	        0	        0	        0	        0	        0
      -31	    0.466553	   0.0901677	    -38.1416	    0.694405	    0.147122	     1.17274	    0.119535	    0.273573	   0.0107772	    0.040296	  0.000122293	        1874	   0.0122988	   0.0111989	     1.34251	    0.532028	     6.19677	    0.088375	        0	        0	        0	        0	        0	        0	        0
      -30	     0.50235	   0.0970859	    -37.5961	    0.699104	    0.148117	      1.1871	    0.120999	     0.29817	   0.0117462	   0.0469953	  0.000125102	        1967	   0.0152985	    0.013782	     1.32358	    0.511609	     6.06348	   0.0928674	        0	        0	        0	        0	        0	        0	        0
      -29	    0.539946	    0.104352	    -37.0352	    0.704373	    0.149234	     1.20593	    0.122918	    0.325567	   0.0128254	   0.0555944	  0.000128517	        2054	   0.0179982	   0.0163484	     1.31792	    0.503949	     5.66518	    0.061792	        0	        0	        0	        0	        0	        0	        0
      -28	    0.570343	    0.110226	    -36.5803	    0.708905	    0.150194	     1.21844	    0.124194	    0.347465	   0.0136881	   0.0622938	  0.000130734	        2127	   0.0212979	   0.0192147	     1.31876	    0.513193	     5.42416	   0.0632702	        0	        0	        0	        0	        0	        0	        0
      -27	     0.60334	    0.116604	    -36.0826	    0.715302	    0.151549	     1.23699	    0.126084	    0.373163	   0.0147004	   0.0714929	  0.000133578	        2197	   0.0245975	   0.0217478	     1.30653	    0.498494	     5.08592	   0.0586441	        0	        0	        0	        0	        0	        0	        0
      -26	    0.636936	    0.123097	    -35.5784	    0.723063	    0.153194	     1.25557	    0.127978	     0.39986	   0.0157521	   0.0813919	  0.000136603	        2264	   0.0275972	   0.0239909	     1.31094	    0.507274	     4.87113	   0.0500683	        0	        0	        0	        0	        0	        0	        0
      -25	    0.668133	    0.129126	    -35.1085	    0.727993	    0.154238	     1.27088	    0.129538	    0.424558	   0.0167251	    0.090491	  0.000139512	        2320	   0.0311969	   0.0267607	     1.32147	    0.522967	      4.7426	    0.047966	        0	        0	        0	        0	        0	        0	        0
      -24	     0.70413	    0.136083	    -34.5667	    0.734969	    0.155716	      1.2948	    0.131977	    0.455854	    0.017958	     0.10379	  0.000143482	        2368	   0.0371963	   0.0312269	     1.33245	    0.541555	     4.44906	    0.036876	        0	        0	        0	        0	        0	        0	        0
      -23	    0.742726	    0.143542	    -33.9926	    0.742633	     0.15734	     1.31879	    0.134422	    0.489751	   0.0192933	    0.118388	  0.000147795	        2420	   0.0413959	   0.0341633	     1.34563	    0.561085	     4.28821	   0.0269265	        0	        0	        0	        0	        0	        0	        0
      -22	    0.780322	    0.150808	    -33.4375	    0.749382	     0.15877	     1.34162	    0.136749	    0.523448	   0.0206208	    0.133287	  0.000152279	        2463	   0.0455954	   0.0371196	     1.33714	    0.558983	     4.07501	  0.00433175	        0	        0	        0	        0	        0	        0	        0
      -21	    0.819118	    0.158306	    -32.8728	     0.75474	    0.159905	     1.35986	    0.138609	    0.556944	   0.0219403	    0.147385	  0.000155646	        2517	   0.0536946	   0.0430224	     1.32063	    0.545257	     3.98276	  0.00491067	        0	        0	        0	        0	        0	        0	        0
      -20	    0.858914	    0.165997	    -32.2999	     0.76127	    0.161289	     1.38231	    0.140896	    0.593641	   0.0233859	    0.164184	  0.000160007	        2554	   0.0632937	   0.0485185	     1.32748	    0.558561	     3.81715	   0.0126083	        0	        0	        0	        0	        0	        0	        0
      -19	     0.90131	     0.17419	    -31.6967	    0.766416	    0.162379	     1.39916	    0.142614	    0.630537	   0.0248394	    0.179882	  0.000164338	        2595	   0.0734927	   0.0557111	     1.32791	    0.562924	      3.8414	   0.0157387	        0	        0	        0	        0	        0	        0	        0
      -18	    0.939306	    0.181534	    -31.1624	    0.774385	    0.164067	     1.42091	    0.144831	    0.667333	    0.026289	     0.19768	  0.000169329	        2613	   0.0827917	   0.0618405	      1.3229	    0.555249	     3.79634	   0.0101259	        0	        0	        0	        0	        0	        0	        0
      -17	    0.982902	    0.189959	    -30.5555	    0.783165	    0.165927	     1.44639	    0.147428	    0.710829	   0.0280025	    0.219378	  0.000174888	        2638	   0.0917908	     0.06697	     1.31922	     0.56171	     3.72533	  0.00247231	        0	        0	        0	        0	        0	        0	        0
      -16	      1.0247	    0.198037	    -29.9818	    0.794371	    0.168302	     1.47424	    0.150267	    0.755324	   0.0297553	    0.242976	  0.000181494	        2645	   0.0989901	   0.0709191	     1.30794	    0.557201	     3.61042	  -0.0119962	        0	        0	        0	        0	        0	        0	        0
      -15	     1.07169	    0.207119	    -29.3467	     0.80391	    0.170323	     1.49543	    0.152427	     0.80132	   0.0315673	    0.265473	  0.000188079	        2655	    0.112189	   0.0793425	     1.30574	    0.559781	     3.58235	  -0.0237672	        0	        0	        0	        0	        0	        0	        0
      -14	     1.12029	    0.216511	    -28.7027	    0.814081	    0.172477	     1.52142	    0.155076	    0.852215	   0.0335722	    0.292071	  0.000194581	        2667	    0.126887	   0.0882083	     1.29383	    0.550873	     3.55449	  -0.0220774	        0	        0	        0	        0	        0	        0	        0
      -13	     1.16828	    0.225787	    -28.0779	    0.826555	     0.17512	     1.55341	    0.158336	    0.907409	   0.0357466	    0.323268	  0.000203265	        2648	    0.141886	   0.0971677	      1.2848	    0.541169	     3.51753	   -0.028353	        0	        0	        0	        0	        0	        0	        0
      -12	     1.22308	    0.236376	    -27.3795	    0.837723	    0.177486	     1.58682	    0.161742	    0.970403	   0.0382282	    0.358864	  0.000212279	        2634	    0.161684	    0.107717	      1.2855	    0.547555	     3.42045	  -0.0377488	        0	        0	        0	        0	        0	        0	        0
      -11	     1.27387	    0.246193	    -26.7468	    0.850547	    0.180203	     1.61743	    0.164861	      1.0302	   0.0405837	    0.393261	  0.000221694	        2611	    0.179982	    0.115584	     1.29585	    0.561756	     3.36985	  -0.0436047	        0	        0	        0	        0	        0	        0	        0
      -10	     1.32807	    0.256667	    -26.0826	    0.868686	    0.184047	     1.66029	    0.169231	     1.10249	   0.0434316	    0.438456	  0.000235084	        2555	     0.19768	    0.122521	     1.29634	    0.568636	     3.35213	  -0.0528422	        0	        0	        0	        0	        0	        0	        0
       -9	     1.38686	     0.26803	    -25.3792	    0.888959	    0.188342	     1.70541	    0.173829	     1.18258	   0.0465868	    0.489151	   0.0002486	        2509	    0.217778	    0.131428	     1.28068	    0.552184	     3.33558	  -0.0656594	        0	        0	        0	        0	        0	        0	        0
       -8	     1.44906	    0.280049	    -24.6559	    0.911491	    0.193115	     1.76208	    0.179605	     1.27667	   0.0502934	    0.552145	  0.00026317	        2459	    0.242076	    0.142652	      1.2751	    0.546455	     3.23145	  -0.0801017	        0	        0	        0	        0	        0	        0	        0
       -7	     1.51585	    0.292958	    -23.8993	    0.934574	    0.198006	      1.8186	    0.185367	     1.37836	   0.0542994	    0.620438	  0.000280783	        2392	    0.270273	    0.154175	     1.25695	    0.529775	     3.18193	  -0.0852056	        0	        0	        0	        0	        0	        0	        0
       -6	     1.58464	    0.306253	    -23.1428	    0.960285	    0.203453	     1.87822	    0.191444	     1.48815	   0.0586244	     0.69583	  0.000306208	        2276	     0.29937	    0.165681	     1.23522	    0.510716	     3.17232	    -0.10337	        0	        0	        0	        0	        0	        0	        0
       -5	     1.67023	    0.322795	    -22.2387	     1.00234	    0.212364	     1.97545	    0.201355	     1.64974	   0.0649899	    0.814619	  0.000337786	        2147	    0.347665	    0.180796	     1.23367	    0.514477	     3.10518	  -0.0944092	        0	        0	        0	        0	        0	        0	        0
       -4	     1.76262	    0.340651	     -21.309	     1.05594	     0.22372	       2.097	    0.213744	     1.84812	   0.0728049	    0.966803	  0.000384557	        1967	     0.39536	    0.196691	      1.2072	    0.494715	     3.00039	   -0.108136	        0	        0	        0	        0	        0	        0	        0
       -3	     1.86341	     0.36013	    -20.3449	     1.11229	    0.235657	     2.22258	    0.226544	     2.07079	   0.0815771	     1.13909	  0.000447318	        1763	    0.455654	    0.212742	      1.1873	    0.481342	     2.90665	   -0.112505	        0	        0	        0	        0	        0	        0	        0
       -2	      1.9852	    0.383667	    -19.2499	     1.20831	    0.256001	     2.43085	    0.247772	     2.41286	   0.0950524	     1.42026	  0.000559593	        1482	    0.522548	    0.227077	     1.14836	    0.459847	     2.80653	   -0.120233	        0	        0	        0	        0	        0	        0	        0
       -1	     2.15218	    0.415939	    -17.8708	     1.38541	    0.293523	     2.80552	    0.285962	       3.019	    0.118931	     1.94291	  0.00081509	        1081	    0.630837	    0.243998	     1.16663	    0.512373	      2.6945	   -0.117542	        0	        0	        0	        0	        0	        0	        0
        0	     2.57974	     0.49857	    -14.9637	     4.66873	    0.989154	     9.43465	    0.961658	     12.1695	    0.479406	     10.8796	    0.111011	           9	    0.964404	      0.2702	     1.09104	    0.475733	     2.01487	   0.0874947	        0	        0	        0	        0	        0	        0	        0
        1	      2.9987	    0.579539	    -12.8272	     7.35517	     1.55832	     14.8876	     1.51746	     22.3217	    0.879342	     20.8223	      0.4999	           2	      1.9531	    0.302148	     1.05174	    0.442132	     1.99658	        0.29	        0	        0	        0	        0	        0	        0	        0
        2	     3.15788	    0.610304	     -12.107	     7.15616	     1.51616	     14.5056	     1.47853	     22.9035	    0.902264	     21.3246	      0.4999	           2	     2.33677	    0.317292	     1.06918	    0.462344	     2.04837	    0.285637	        0	        0	        0	        0	        0	        0	        0
        3	     3.27867	    0.633648	      -11.57	      6.9891	     1.48076	     14.1823	     1.44557	     23.2495	    0.915893	     21.6101	      0.4999	           2	     2.62174	    0.332183	     1.06435	    0.459432	     2.11156	     0.28383	        0	        0	        0	        0	        0	        0	        0
        4	     3.37926	    0.653088	    -11.1215	     6.84595	     1.45044	     13.9018	     1.41699	      23.489	    0.925327	     21.7993	      0.4999	           2	     2.85811	    0.343255	     1.07032	    0.467642	     2.15998	      0.2795	        0	        0	        0	        0	        0	        0	        0
        5	     3.46125	    0.668934	    -10.7516	     6.72669	     1.42517	     13.6714	      1.3935	       23.66	    0.932066	     21.9294	      0.4999	           2	     3.06629	    0.354767	     1.07008	    0.466281	     2.18116	    0.276015	        0	        0	        0	        0	        0	        0	        0
        6	     3.53445	     0.68308	    -10.4151	     6.62229	     1.40305	     13.4682	     1.37279	     23.8013	    0.937632	     22.0341	      0.4999	           2	     3.24478	    0.364488	     1.07964	     0.47547	     2.20767	    0.275343	        0	        0	        0	        0	        0	        0	        0
        7	     3.60204	    0.696143	    -10.0983	     6.52604	     1.38266	     13.2798	     1.35358	     23.9171	    0.942193	     22.1161	      0.4999	           2	     3.42686	    0.373601	     1.07891	    0.472497	     2.22759	    0.273045	        0	        0	        0	        0	        0	        0	        0
        8	     3.66423	    0.708163	    -9.79945	     6.43927	     1.36427	      13.111	     1.33638	     24.0208	    0.946278	     22.1887	      0.4999	           2	     3.58614	    0.379378	     1.08477	    0.480168	     2.25153	    0.270978	        0	        0	        0	        0	        0	        0	        0
        9	     3.71383	    0.717748	    -9.55534	     6.37024	     1.34965	     12.9763	     1.32265	     24.0959	    0.949236	      22.239	      0.4999	           2	     3.70973	    0.386222	     1.09091	    0.487363	     2.27751	    0.269678	        0	        0	        0	        0	        0	        0	        0
       10	     3.76122	    0.726907	    -9.31503	     6.30589	     1.33601	     12.8527	     1.31005	     24.1709	    0.952191	     22.2903	      0.4999	           2	     3.83302	    0.393041	       1.092	    0.486136	     2.29436	    0.268114	        0	        0	        0	        0	        0	        0	        0
       11	     3.80562	    0.735487	    -9.08405	     6.24501	     1.32311	     12.7346	     1.29801	     24.2315	    0.954578	     22.3287	      0.4999	           2	     3.94611	    0.399303	     1.09096	    0.485307	     2.31715	    0.267817	        0	        0	        0	        0	        0	        0	        0
       12	     3.84582	    0.743256	     -8.8692	     6.19085	     1.31164	     12.6283	     1.28718	     24.2831	     0.95661	     22.3602	      0.4999	           2	      4.0487	    0.405435	     1.09127	    0.485165	     2.32686	    0.266135	        0	        0	        0	        0	        0	        0	        0
       13	     3.88361	     0.75056	    -8.66107	     6.14032	     1.30094	     12.5304	      1.2772	     24.3316	    0.958521	     22.3898	      0.4999	           2	     4.13869	     0.41071	     1.09533	    0.491862	     2.33811	    0.264985	        0	        0	        0	        0	        0	        0	        0
       14	     3.92061	     0.75771	    -8.45209	     6.09191	     1.29068	     12.4368	     1.26767	       24.38	    0.960427	     22.4197	      0.4999	           2	     4.23768	    0.416549	      1.0968	    0.494312	       2.346	    0.262825	        0	        0	        0	        0	        0	        0	        0
       15	       3.958	    0.764938	    -8.23502	     6.04288	     1.28029	     12.3425	     1.25805	     24.4258	    0.962231	     22.4468	      0.4999	           2	     4.32617	    0.422646	     1.10079	     0.49977	     2.35868	    0.261877	        0	        0	        0	        0	        0	        0	        0
       16	      3.9882	    0.770774	    -8.05506	     6.00387	     1.27203	     12.2677	     1.25043	     24.4631	      0.9637	      22.469	      0.9999	           1	     4.39726	     0.42821	     1.10109	    0.500245	     2.37092	    0.261694	        0	        0	        0	        0	        0	        0	        0
       17	      4.0186	    0.776648	    -7.86946	     5.96504	      1.2638	     12.1923	     1.24274	     24.4981	    0.965079	     22.4888	      0.9999	           1	     4.47945	    0.432395	     1.10075	    0.498922	     2.38068	    0.260129	        0	        0	        0	        0	        0	        0	        0
       18	      4.0474	    0.782214	    -7.68857	     5.92888	     1.25614	      12.122	     1.23557	     24.5312	    0.966387	     22.5075	      0.9999	           1	     4.54485	    0.436451	     1.09949	    0.498029	     2.38616	    0.258781	        0	        0	        0	        0	        0	        0	        0
       19	     4.07939	    0.788398	    -7.48314	     5.88868	     1.24762	     12.0444	     1.22766	     24.5668	    0.967789	     22.5271	      0.9999	           1	     4.62404	    0.442133	     1.10079	     0.49821	     2.40221	    0.258751	        0	        0	        0	        0	        0	        0	        0
       20	     4.10259	    0.792881	    -7.33061	     5.85978	      1.2415	     11.9879	      1.2219	     24.5906	    0.968727	     22.5393	      0.9999	           1	     4.68223	    0.446159	     1.10066	    0.498299	     2.40886	    0.258238	        0	        0	        0	        0	        0	        0	        0
       21	     4.12599	    0.797403	    -7.17289	     5.83087	     1.23537	     11.9312	     1.21613	      24.614	    0.969648	      22.551	      0.9999	           1	     4.73863	    0.450464	     1.09829	    0.494483	      2.4153	    0.257584	        0	        0	        0	        0	        0	        0	        0
       22	     4.15098	    0.802234	    -7.00038	      5.8002	     1.22887	     11.8717	     1.21006	     24.6396	    0.970657	     22.5641	      0.9999	           1	     4.80042	    0.454677	     1.09793	    0.494908	      2.4216	    0.256652	        0	        0	        0	        0	        0	        0	        0
