 DVG (c)BIV v*.* 2012

 Distribution: [0] Read Input File
 File: F:\research\data_reversed.txt
 Time type: [2] Left Point
 View type: [0] Look Down
 File type: [0] Just Interval Data
 Points: 10001
 Source Data Statistic
 SDS: Simple Data Statistic: Dat:      0.502	  (Err=   0.579, Qty= 10001, Min= 4.67e-05, Max=       1)
 SDS: Hurst (for equidistant data): 0.520064
 Full Visual Graph Parameters
 FAS: Degree:       5.16	  (Err=   0.737, Qty= 10001, Min=       2, Max=      35)
 FAS: DegRel:          1	  (Err=   0.737, Qty= 10001, Min=   0.387, Max=    6.78)
 FAS: Angles:       5.09	  (Err=    5.81, Qty= 25817, Min=     -45, Max=      90)
 FAS: Length:       5.47	  (Err=    7.07, Qty= 51634, Min= 4.67e-05, Max= 2.54e+03)
 FAS: LenRel:          1	  (Err=    7.07, Qty= 51634, Min= 8.54e-06, Max=     465)
 FAS: LInterval:       11.2	  (Err=    6.84, Qty= 51634, Min=       1, Max= 5.01e+03)
 FAS: LInterRel:          1	  (Err=    6.84, Qty= 51634, Min=  0.0892, Max=     447)
 FAS: Thickness:       28.9	  (Err=   0.299, Qty= 10001, Min=       0, Max=      63)
 FAS: ThickRel:          1	  (Err=   0.299, Qty= 10001, Min=       0, Max=    2.18)
 FAS: NodeStack:       26.4	  (Err=   0.336, Qty= 10001, Min=       0, Max=      62)
 FAS: ClustSize:          1	  (Err=       0, Qty= 1, Min=       1, Max=       1)
 FAS: ClustQty:          1	  (Err=       0, Qty= 1, Min=       1, Max=       1)
 FAS: Triangles:       6.99	  (Err=    1.11, Qty= 10001, Min=       1, Max=      67)
 FAS: Connectiv:      0.727	  (Err=   0.368, Qty= 10001, Min=   0.106, Max=       1)
 FAS: HurstPnts:       1.01	  (Err=   0.395, Qty= 44, Min=   0.378, Max=    1.69)
 FAS: HurstExp:      0.432	  (Err=       0, Qty= 1, Min=   0.432, Max=   0.432)
 FAS: Ass.Nmn:       2.56	  (Err=       0, Qty= 1, Min=    2.56, Max=    2.56)
 FAS: Ass.Stud:      0.254	  (Err=       0, Qty= 1, Min=   0.254, Max=   0.254)
>>>>  Angle          Degree	      DegRel	      Angles	      Length	      LenRel	   LInterval	   LInterRel	   Thickness	    ThickRel	   NodeStack	   ClustSize	    ClustQty	   Triangles	   Connectiv	   HurstPnts	    HurstExp	     Ass.Nmn	    Ass.Stud	
      -90	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -89	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -88	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -87	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -86	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -85	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -84	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -83	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -82	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -81	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -80	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -79	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -78	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -77	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -76	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -75	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -74	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -73	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -72	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -71	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -70	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -69	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
      -68	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	           0	        0	        0	        0	        0	        0	        0	        0	  
